URL,size,outgoingUrls,type
https://www.nytimes.com/2020/01/08/business/carlos-ghosn-interview.html?searchResultPosition=64,898114,119,text/html
https://www.nytimes.com/2020/01/13/world/middleeast/Iran-missile-attack-American-base.html,310493,111,text/html
https://www.nytimes.com/times-journeys/trip-type/science-and-nature/,42675,70,text/html
https://www.nytimes.com/2018/11/19/business/nissan-carlos-ghosn-misconduct.html,395275,111,text/html
https://www.nytimes.com/2020/01/14/nyregion/weinstein-woman-metoo.html?searchResultPosition=1,396507,108,text/html
https://www.nytimes.com/times-journeys/travel/active-argentina-and-patagonia/,135053,85,text/html
https://www.nytimes.com/issue/todayspaper/2019/03/17/todays-new-york-times,1048576,160,text/html
https://www.nytimes.com/by/elisabeth-rosenthal,466861,122,text/html
https://www.nytimes.com/2020/02/14/opinion/bukele-el-salvador.html,290632,117,text/html
https://www.nytimes.com/2020/01/27/nyregion/harvey-weinstein-trial-mimi-haleyi.html?action=click&module=RelatedLinks&pgtype=Article,363050,110,text/html
https://www.nytimes.com/times-journeys/travel/aegean-sea-from-istanbul-to-athens/,118928,87,text/html
https://www.nytimes.com/issue/todayspaper/2018/09/16/todays-new-york-times,1048576,155,text/html
https://www.nytimes.com/2011/10/09/sunday-review/coming-soon-the-drone-arms-race.html,266072,104,text/html
https://www.nytimes.com/times-journeys/travel-experience/seville-tradition-vs-modernity-through-art-music-and-food/,62748,72,text/html
https://www.nytimes.com/es/section/ciencia-y-tecnologia,743372,140,text/html
https://www.nytimes.com/es/2020/02/14/espanol/opinion/bukele-crisis-salvador.html,295702,115,text/html
https://www.nytimes.com/times-journeys/travel/a-new-era-of-u-s-politics/,66710,65,text/html
https://www.nytimes.com/issue/todayspaper/2019/06/02/todays-new-york-times,1048576,151,text/html
https://www.nytimes.com/2012/06/24/business/active-video-games-dont-make-youths-more-active.html,263187,105,text/html
https://www.nytimes.com/es/2020/02/14/espanol/opinion/poliamor.html,291648,105,text/html
https://www.nytimes.com/times-journeys/travel-experience/the-chronicles-of-athens-see-taste-do/,51970,74,text/html
https://www.nytimes.com/times-journeys/travel-experience/bucharest-shaking-off-the-past/,59389,74,text/html
https://www.nytimes.com/2014/11/12/science/weapons-directed-by-robots-not-humans-raise-ethical-questions.html,566941,107,text/html
https://www.nytimes.com/1989/04/04/books/books-of-the-times-wrestling-with-the-beast-of-the-holocaust.html,232585,105,text/html
https://www.nytimes.com/2009/08/02/books/review/Mahler-t.html,239677,104,text/html
https://www.nytimes.com/times-journeys/travel-experience/trends-and-flavors-of-bohemian-budapest/,60475,74,text/html
https://www.nytimes.com/2020/01/30/books/review/the-affirmative-action-puzzle-melvin-i-urofsky.html,277830,118,text/html
https://www.nytimes.com/times-journeys/travel-experience/classic-and-creative-philly/,52836,73,text/html
https://www.nytimes.com/2018/02/01/climate/polar-bear-cameras.html,360906,111,text/html
https://www.nytimes.com/2020/02/18/books/review/the-man-in-the-red-coat-by-julian-barnes-an-excerpt.html,337135,109,text/html
https://www.nytimes.com/crosswords/game/special/cross-references,394407,18,text/html
https://www.nytimes.com/times-journeys/travel-experience/dumbo-the-new-brooklyn/,54027,72,text/html
https://www.nytimes.com/times-journeys/destination/south-america/,108474,184,text/html
https://www.nytimes.com/2020/02/18/books/review/lucky-star-william-vollmann.html,286063,110,text/html
https://www.nytimes.com/newsletters/newyorktoday,109057,96,text/html
https://www.nytimes.com/issue/todayspaper/2018/04/01/todays-new-york-times,1048576,157,text/html
https://www.nytimes.com/2020/02/21/books/review/new-paperbacks.html,289850,111,text/html
https://www.nytimes.com/times-journeys/travel-experience/story-of-prague-art-architecture-and-food/,61148,74,text/html
https://www.nytimes.com/2020/02/19/nyregion/weinstein-trial.html,391982,128,text/html
https://www.nytimes.com/crosswords/game/special/partners,394235,18,text/html
https://www.nytimes.com/times-journeys/travel/climate-change-in-new-orleans-a-symposium-and-observation/,101514,76,text/html
https://www.nytimes.com/times-journeys/travel-experience/london-the-city-unseen/,53061,73,text/html
https://www.nytimes.com/2020/02/20/books/review/sally-rooney-by-the-book-interview.html,335337,105,text/html
https://www.nytimes.com/2020/02/03/climate/fireflies-mating-light-pollution.html,279711,106,text/html
https://www.nytimes.com/crosswords/game/special/rebus,394512,18,text/html
https://www.nytimes.com/times-journeys/travel/tulip-time-holland-barge/,134115,103,text/html
https://www.nytimes.com/issue/todayspaper/2019/03/03/todays-new-york-times,1048576,157,text/html
https://www.nytimes.com/2020/02/18/books/review/real-life-by-brandon-taylor-an-excerpt.html,340753,109,text/html
https://www.nytimes.com/interactive/2020/02/07/world/asia/wuhan-china-life.html,96237,11,text/html
https://www.nytimes.com/interactive/2017/11/28/crosswords/crosswordese-quiz.html?_r=0,441527,33,text/html
https://www.nytimes.com/times-journeys/travel/andalusian-melting-pot/,119899,96,text/html
https://www.nytimes.com/2020/02/21/books/review/the-man-in-the-red-coat-julian-barnes.html,299785,110,text/html
https://www.nytimes.com/times-journeys/travel/operation-overlord-commemorating-the-75th-anniversary-of-d-day/,115504,88,text/html
https://www.nytimes.com/2020/02/21/books/review/letters-to-the-editor.html,253006,104,text/html
https://www.nytimes.com/2020/02/18/books/review/the-adventurers-son-by-roman-dial-an-excerpt.html,348309,109,text/html
https://www.nytimes.com/times-journeys/travel/hiking-pilgrims-footsteps-el-camino-de-santiago/,144196,104,text/html
https://www.nytimes.com/times-journeys/travel-experience/the-essence-of-delhi/,53116,75,text/html
https://www.nytimes.com/2020/02/21/books/review/looking-at-gish-jen-and-the-conglomeration-of-others.html,210082,106,text/html
https://www.nytimes.com/crosswords/game/special/parts-of-speech,394084,18,text/html
https://www.nytimes.com/2020/02/18/books/review/saint-x-alexis-schaitkin.html,277259,109,text/html
https://www.nytimes.com/times-journeys/travel-experience/ancient-and-modern-rome-through-artisan-districts/,51108,73,text/html
https://www.nytimes.com/issue/todayspaper/2018/04/22/todays-new-york-times,1048576,156,text/html
https://www.nytimes.com/crosswords/game/special/monday-easy,394243,18,text/html
https://www.nytimes.com/times-journeys/travel/international-affairs-on-a-baltic-cruise/,179968,99,text/html
https://www.nytimes.com/2019/12/29/world/africa/somalia-attack-shabab.html,362580,115,text/html
https://www.nytimes.com/times-journeys/tour-type/sailing-and-cruises/,45398,72,text/html
https://www.nytimes.com/issue/todayspaper/2018/03/04/todays-new-york-times,1048576,157,text/html
https://www.nytimes.com/2019/11/20/world/africa/almaas-elman-somalia.html,294926,113,text/html
https://www.nytimes.com/crosswords/game/special/plurals,394444,18,text/html
https://www.nytimes.com/times-journeys/travel/a-contemplation-of-southeast-asia/,154349,103,text/html
https://www.nytimes.com/times-journeys/travel/broadway-on-the-queen-mary-2/,131314,98,text/html
https://www.nytimes.com/2019/12/28/world/africa/somalia-explosion-mogadishu.html?action=click&module=RelatedLinks&pgtype=Article,685167,122,text/html
https://www.nytimes.com/times-journeys/travel-experience/where-she-stood-nyc/,46612,65,text/html
https://www.nytimes.com/crosswords/game/special/question-mark,394154,18,text/html
https://www.nytimes.com/issue/todayspaper/2019/02/10/todays-new-york-times,1048576,153,text/html
https://www.nytimes.com/2017/10/15/world/africa/somalia-bombing-mogadishu.html,571278,114,text/html
https://www.nytimes.com/times-journeys/travel/the-salzburg-festival-at-100-opera-extravaganza/,120848,80,text/html
https://www.nytimes.com/issue/todayspaper/2019/12/01/todays-new-york-times,1048576,166,text/html
https://www.nytimes.com/times-journeys/travel/perspectives-on-lebanon-and-jordan-a-changing-middle-east/,146633,91,text/html
https://www.nytimes.com/crosswords/game/daily/2006/04/01,517431,18,text/html
https://www.nytimes.com/2019/06/20/us/politics/w-shane-cohen-guantanamo.html,288288,107,text/html
https://www.nytimes.com/by/carol-rosenberg,266343,117,text/html
https://www.nytimes.com/times-journeys/travel/galapagos-evolution-action/,143585,105,text/html
https://www.nytimes.com/issue/todayspaper/2018/10/21/todays-new-york-times,1048576,155,text/html
https://www.nytimes.com/crosswords/game/special/tenses,394297,18,text/html
https://www.nytimes.com/times-journeys/travel/fall-rise-berlin/,103351,82,text/html
https://www.nytimes.com/2020/02/03/us/politics/september-11-trial-guantanamo-bay.html,437817,116,text/html
https://www.nytimes.com/crosswords/game/special/quotes-and-brackets,394286,18,text/html
https://www.nytimes.com/2020/01/28/us/politics/khalid-shaikh-mohammed-threat-torture.html,306753,107,text/html
https://www.nytimes.com/times-journeys/travel/ethiopia-and-its-religions-from-the-queen-of-sheba-to-christianity/,136612,87,text/html
https://www.nytimes.com/interactive/2017/02/14/cricticschoice/crosswords/remarkable-puzzles-will-shortz.html?_r=0,115609,55,text/html
https://www.nytimes.com/2019/09/07/opinion/sunday/reconstruction-trump.html,327290,110,text/html
https://www.nytimes.com/times-journeys/travel/the-flavors-of-provence/,119016,95,text/html
https://www.nytimes.com/times-journeys/destination/asia/,116109,184,text/html
https://www.nytimes.com/2013/06/13/us/police-agencies-are-assembling-records-of-dna.html,343963,104,text/html
https://www.nytimes.com/times-journeys/travel/accelerating-science-particle-physics-at-cern/,105841,72,text/html
https://www.nytimes.com/times-journeys/travel/behind-the-scenes-of-new-york-theater/,101328,78,text/html
https://www.nytimes.com/times-journeys/destination/antarctica/,115986,184,text/html
https://www.nytimes.com/issue/todayspaper/2018/03/18/todays-new-york-times,1048576,154,text/html
https://www.nytimes.com/2019/08/15/nyregion/nypd-dna-database.html,464438,113,text/html
https://www.nytimes.com/times-journeys/travel/exploring-san-miguel-de-allende-a-creativity-workshop-in-mexico/,113744,79,text/html
https://www.nytimes.com/issue/todayspaper/2019/12/22/todays-new-york-times,1048576,163,text/html
https://www.nytimes.com/by/edgar-sandoval,337617,118,text/html
https://www.nytimes.com/times-journeys/travel/the-foods-and-wines-of-sicily-and-southern-italy/,130554,96,text/html
https://www.nytimes.com/times-journeys/travel/transatlantic-crossing-queen-mary-2/,121617,95,text/html
https://www.nytimes.com/video/opinion/100000006808736/the-church-forests-of-ethiopia.html,1048576,167,text/html
https://www.nytimes.com/times-journeys/travel-experience/washington-insiders-tour/,59603,75,text/html
https://www.nytimes.com/2001/01/01/world/intipuca-journal-gaining-dollars-town-is-losing-its-folkways.html,287084,104,text/html
https://www.nytimes.com/times-journeys/destination/north-america/,108440,184,text/html
https://www.nytimes.com/2019/10/10/style/fashion-lvmh-kering-sustainability-competition.html,380759,118,text/html
https://www.nytimes.com/by/david-gonzalez,305973,123,text/html
https://www.nytimes.com/issue/todayspaper/2018/09/30/todays-new-york-times,1048576,157,text/html
https://www.nytimes.com/times-journeys/travel-experience/the-contracts-of-lisbon-traditions-to-trendy/,59571,73,text/html
https://www.nytimes.com/times-journeys/travel/beyond-the-pharaohs-egypt-past-and-present/,156039,92,text/html
https://www.nytimes.com/times-journeys/expert/henry-fountain-2/,23305,42,text/html
https://www.nytimes.com/issue/todayspaper/2018/11/18/todays-new-york-times,1048576,162,text/html
https://www.nytimes.com/video/opinion/100000006958115/losing-a-child-death-of-child.html,1048576,167,text/html
https://www.nytimes.com/times-journeys/expert/raymond-wilkinson/,26513,50,text/html
https://www.nytimes.com/times-journeys/travel/the-canyons-of-the-southwest-in-deep-and-in-depth/,126246,101,text/html
https://www.nytimes.com/times-journeys/travel-experience/bangkoks-hidden-history-and-food-culture/,60854,77,text/html
https://www.nytimes.com/times-journeys/expert/albert-camarillo/,25724,47,text/html
https://www.nytimes.com/times-journeys/travel-experience/tokyo-past-present-and-reused/,55318,76,text/html
https://www.nytimes.com/issue/todayspaper/2018/02/11/todays-new-york-times,1048576,155,text/html
https://www.nytimes.com/times-journeys/expert/rozenn-bailleul-lesuer/,25655,49,text/html
https://www.nytimes.com/times-journeys/?p=8897,156855,72,text/html
https://www.nytimes.com/times-journeys/travel/from-moscow-to-irkutsk-across-russia-on-the-trans-siberian-railway/,135776,88,text/html
https://www.nytimes.com/issue/todayspaper/2019/04/14/todays-new-york-times,1048576,155,text/html
https://www.nytimes.com/2020/02/05/opinion/trump-impeachment-acquitttal.html?action=click&module=Opinion&pgtype=Homepage,286689,110,text/html
https://www.nytimes.com/times-journeys/expert/vanda-felbab-brown/,25812,47,text/html
https://www.nytimes.com/issue/todayspaper/2020/01/12/todays-new-york-times,1048576,155,text/html
https://www.nytimes.com/by/jorge-carrion,265492,118,text/html
https://www.nytimes.com/2020/02/05/us/politics/mitt-romney-impeachment-speech-transcript.html,528107,109,text/html
https://www.nytimes.com/times-journeys/travel/opinions-on-the-mediterranean/,126390,91,text/html
https://www.nytimes.com/times-journeys/expert/marjorie-r-williams/,31274,43,text/html
https://www.nytimes.com/2020/02/02/us/politics/trump-impeachment-republicans.html,376610,116,text/html
https://www.nytimes.com/times-journeys/expert/mark-landler/,31591,42,text/html
https://www.nytimes.com/2018/02/08/opinion/republicans-gerrymandering-power.html,274395,112,text/html
https://www.nytimes.com/times-journeys/?p=11389,156855,72,text/html
https://www.nytimes.com/times-journeys/travel/persian-gulf-a-voyage-from-muscat-to-dubai/,131758,90,text/html
https://www.nytimes.com/2020/02/05/us/politics/trump-acquitted-impeachment.html?action=click&module=Spotlight&pgtype=Homepage,1048576,118,text/html
https://www.nytimes.com/times-journeys/expert/raphael-minder/,34442,51,text/html
https://www.nytimes.com/crosswords/game/special/foreign-words,394130,18,text/html
https://www.nytimes.com/times-journeys/travel-experience/vienna-historical-food-wine-and-coffee-tour/,51113,75,text/html
https://www.nytimes.com/interactive/2017/04/19/crosswords/CROSSWORDS-sports-names.html,115231,79,text/html
https://www.nytimes.com/times-journeys/expert/alexandra-jacobs/,31551,46,text/html
https://www.nytimes.com/times-journeys/travel-experience/the-secrets-of-marrakesh/,54347,76,text/html
https://www.nytimes.com/crosswords/game/special/slang,393328,18,text/html
https://www.nytimes.com/times-journeys/travel/ancient-stars-and-modern-science-in-arizona/,104591,76,text/html
https://www.nytimes.com/crosswords/game/special/abbreviations,393930,18,text/html
https://www.nytimes.com/interactive/2017/04/01/crosswords/CROSSWORDS-baseball-terms.html,103958,57,text/html
https://www.nytimes.com/times-journeys/travel/the-ring-cycle-in-chicago/,117464,81,text/html
https://www.nytimes.com/interactive/2017/02/14/crosswords/new-york-times-crossword-timeline.html?_r=0&mcubz=3,106630,54,text/html
https://www.nytimes.com/times-journeys/expert/thomas-edsall/,32431,42,text/html
https://www.nytimes.com/issue/todayspaper/2018/07/08/todays-new-york-times,1048576,155,text/html
https://www.nytimes.com/times-journeys/expert/victoria-clark/,26380,46,text/html
https://www.nytimes.com/2017/06/01/crosswords/yes-you-can-write-more-than-one-letter-in-a-square.html?_r=0,380832,108,text/html
https://www.nytimes.com/times-journeys/expert/clifford-krauss/,24336,47,text/html
https://www.nytimes.com/issue/todayspaper/2018/02/25/todays-new-york-times,1048576,156,text/html
https://www.nytimes.com/video/opinion/100000006913522/georgetown-reparations.html,1048576,167,text/html
https://www.nytimes.com/crosswords/game/special/fill-in-the-blank,393507,18,text/html
https://www.nytimes.com/video/movies/100000006978741/harley-quinn-birds-of-prey-scene.html?action=click&module=video-series-bar&region=header&pgtype=Article&playlistId=video%2Farts,1048576,168,text/html
https://www.nytimes.com/times-journeys/expert/james-gorman-2/,24171,42,text/html
https://www.nytimes.com/interactive/2017/07/19/crosswords/CROSSWORDS-operas.html?rref=collection%2Fcolumn%2Fwordplay,102142,45,text/html
https://www.nytimes.com/times-journeys/expert/geraldine-fabrikant/,24995,48,text/html
https://www.nytimes.com/2019/09/18/us/politics/trump-san-francisco-homeless.html,443356,113,text/html
https://www.nytimes.com/times-journeys/expert/laura-holson/,32435,47,text/html
https://www.nytimes.com/real-estate/usa/ny/staten-islandstaten-island-ny-usa/homes-for-sale,1048576,92,text/html
https://www.nytimes.com/times-journeys/expert/mark-stoler/,32487,47,text/html
https://www.nytimes.com/2019/04/12/opinion/undocumented-immigrants-drivers-license-new-york.html,311122,118,text/html
https://www.nytimes.com/times-journeys/expert/seth-sherwood/,32695,48,text/html
https://www.nytimes.com/crosswords/game/special/veiled-capitals,393355,18,text/html
https://www.nytimes.com/issue/todayspaper/2018/11/04/todays-new-york-times,1048576,157,text/html
https://www.nytimes.com/2020/02/06/us/politics/dhs-new-york-global-entry.html,409786,111,text/html
https://www.nytimes.com/times-journeys/expert/thomas-ricks/,24778,44,text/html
https://www.nytimes.com/times-journeys/expert/elaine-sciolino/,33867,52,text/html
https://www.nytimes.com/spotlight/guides,519006,143,text/html
https://www.nytimes.com/2019/12/10/us/legislation-child-sexual-abuse.html,298800,108,text/html
https://www.nytimes.com/times-journeys/expert/jim-yardley/,24491,47,text/html
https://www.nytimes.com/times-journeys/expert/doreen-carvajal/,34463,51,text/html
https://www.nytimes.com/issue/todayspaper/2018/06/17/todays-new-york-times,1048576,154,text/html
https://www.nytimes.com/times-journeys/expert/allison-amend/,32272,47,text/html
https://www.nytimes.com/by/stefanos-chen,477873,119,text/html
https://www.nytimes.com/times-journeys/?p=6343,164560,72,text/html
https://www.nytimes.com/games-assets/v2/metadata/sb-apple-touch-icon.png?v=v6.1.4,6977,0,image/png
https://www.nytimes.com/times-journeys/expert/kenneth-chang/,24038,42,text/html
https://www.nytimes.com/games-assets/v2/foundation.a377e934b72cdb0ab64106e4b4b0eadd.css,23880,0,text/css
https://www.nytimes.com/games-assets/v2/metadata/sb-safari-pinned-tab.svg?v=v6.1.4,1846,0,image/svg+xml
https://www.nytimes.com/by/gabriel-dance,621526,119,text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/gravesend/homes-for-sale,1048576,87,text/html
https://www.nytimes.com/games-assets/v2/polyfills.cf1a343c9aa7a0116d199c3358ceb1bc.js,57542,0,application/javascript
https://www.nytimes.com/games-assets/v2/foundation-game.447f7f523348fef48c8d0f567fb26435.css,9325,0,text/css
https://www.nytimes.com/2007/11/18/travel/tmagazine/14get-sourcing-caps.html,295403,104,text/html
https://www.nytimes.com/times-journeys/expert/dan-barry/,33524,48,text/html
https://www.nytimes.com/games-assets/v2/spelling-bee.6118f782514c790c0cde6f877033b960.css,22629,0,text/css
https://www.nytimes.com/games-assets/v2/metadata/sb-favicon.ico?v=v6.1.4,15086,0,image/vnd.microsoft.icon
https://www.nytimes.com/games-assets/v2/spelling-bee.ebc8595c0761b0fec4083f382c7d6b9f.js,35986,0,application/javascript
https://www.nytimes.com/times-journeys/expert/maureen-dowd/,25695,47,text/html
https://www.nytimes.com/times-journeys/expert/peter-applebome/,24371,48,text/html
https://www.nytimes.com/2020/02/11/podcasts/the-daily/new-hampshire.html,1048576,138,text/html
https://www.nytimes.com/games-assets/v2/metadata/sb-web-manifest.json?v=v6.1.4,450,0,application/json
https://www.nytimes.com/2019/12/22/us/hotlines-child-sexual-abuse.html,312235,108,text/html
https://www.nytimes.com/games-assets/v2/react-bundle.6e7ada6a91bc81f70b0aa18cf3fd9409.js,160012,0,application/javascript
https://www.nytimes.com/times-journeys/expert/arthur-o-sulzberger-jr/,24797,42,text/html
https://www.nytimes.com/times-journeys/expert/laura-kennedy/,25366,48,text/html
https://www.nytimes.com/games-assets/v2/foundation.2d78d3df69b1fbb732a6e5048be49794.js,10363,0,application/javascript
https://www.nytimes.com/2019/10/02/technology/encryption-online-child-sex-abuse.html,358618,111,text/html
https://www.nytimes.com/times-journeys/expert/john-battersby/,24243,42,text/html
https://www.nytimes.com/times-journeys/expert/scott-heller/,25816,49,text/html
https://www.nytimes.com/issue/todayspaper/2018/10/07/todays-new-york-times,1048576,159,text/html
https://www.nytimes.com/2019/10/03/us/politics/trump-ukraine.html,473871,119,text/html
https://www.nytimes.com/times-journeys/expert/tara-parker-pope/,25970,45,text/html
https://www.nytimes.com/times-journeys/expert/ginger-thompson/,31525,42,text/html
https://www.nytimes.com/by/michael-barbaro,548232,119,text/html
https://www.nytimes.com/2019/09/10/us/john-bolton-replacement.html,421172,125,text/html
https://www.nytimes.com/issue/todayspaper/2019/09/08/todays-new-york-times,1048576,158,text/html
https://www.nytimes.com/times-journeys/expert/roger-cohen/,34030,49,text/html
https://www.nytimes.com/2020/02/03/podcasts/the-daily/iowa-caucus.html,1048576,134,text/html
https://www.nytimes.com/2020/01/31/world/europe/ukraine-pompeo-zelensky-trump.html,438612,127,text/html
https://www.nytimes.com/newsletters/the-daily?te=1&nl=the-daily&emc=edit_dy_20190627,108899,96,text/html
https://www.nytimes.com/times-journeys/expert/jan-benzel/,31014,42,text/html
https://www.nytimes.com/2020/01/17/upshot/mothers-choices-work-family.html,440274,140,text/html
https://www.nytimes.com/2019/12/07/us/protect-children-online-sex-abuse.html,338971,109,text/html
https://www.nytimes.com/issue/todayspaper/2019/05/19/todays-new-york-times,1048576,158,text/html
https://www.nytimes.com/2019/11/04/us/politics/mike-pompeo-ukraine-state-department.html,631010,177,text/html
https://www.nytimes.com/times-journeys/expert/sandra-blakeslee/,24483,47,text/html
https://www.nytimes.com/interactive/2019/09/28/us/child-sex-abuse.html,226859,80,text/html
https://www.nytimes.com/2020/01/24/us/mike-pompeo-mary-louise-kelly-npr.html,342285,113,text/html
https://www.nytimes.com/times-journeys/expert/timothy-egan/,24943,47,text/html
https://www.nytimes.com/2020/02/20/podcasts/the-daily/child-sex-abuse.html,391468,143,text/html
https://www.nytimes.com/2019/06/27/world/asia/putin-trump.html,404585,122,text/html
https://www.nytimes.com/times-journeys/expert/sam-roberts/,32817,47,text/html
https://www.nytimes.com/2019/02/28/world/asia/trump-north-korea-nuclear-sanctions.html,381260,107,text/html
https://www.nytimes.com/issue/todayspaper/2019/10/06/todays-new-york-times,1048576,154,text/html
https://www.nytimes.com/video/movies/100000006838725/a-beautiful-day-in-the-neighborhood-scene.html,1048576,167,text/html
https://www.nytimes.com/by/michael-h-keller,639210,119,text/html
https://www.nytimes.com/2019/06/30/world/asia/trump-kim-north-korea-negotiations.html,435766,113,text/html
https://www.nytimes.com/times-journeys/expert/scott-frankel/,32166,46,text/html
https://www.nytimes.com/2020/02/19/podcasts/the-daily/child-sex-abuse.html,402042,143,text/html
https://www.nytimes.com/2019/07/01/us/politics/trump-bolton-north-korea.html,388735,122,text/html
https://www.nytimes.com/times-journeys/expert/andrew-kramer/,32848,47,text/html
https://www.nytimes.com/times-journeys/expert/george-johnson/,33523,49,text/html
https://www.nytimes.com/2019/11/14/world/europe/ukraine-putin-trump.html,461770,120,text/html
https://www.nytimes.com/times-journeys/expert/kathleen-hicks/,32241,42,text/html
https://www.nytimes.com/2020/02/18/podcasts/the-daily/michael-bloomberg-democrats.html,1045342,143,text/html
https://www.nytimes.com/2018/05/01/world/americas/pompeo-swagger-state-department.html,310184,111,text/html
https://www.nytimes.com/times-journeys/expert/daniel-schnur/,32922,43,text/html
https://www.nytimes.com/2019/07/15/us/politics/trump-russia-china-nuclear-arms.html,308047,115,text/html
https://www.nytimes.com/times-journeys/expert/faith-prince/,33906,46,text/html
https://www.nytimes.com/2019/09/07/world/europe/russia-ukraine-prisoner-swap.html,401974,111,text/html
https://www.nytimes.com/times-journeys/expert/terence-smith/,25275,47,text/html
https://www.nytimes.com/times-journeys/expert/stephen-ressler/,33522,47,text/html
https://www.nytimes.com/by/lara-jakes,597488,122,text/html
https://www.nytimes.com/times-journeys/expert/ann-d-gordon/,24610,48,text/html
https://www.nytimes.com/times-journeys/expert/patrick-scott/,33401,47,text/html
https://www.nytimes.com/2019/10/22/us/politics/trump-ukraine-william-taylor.html,679264,124,text/html
https://www.nytimes.com/2009/04/12/weekinreview/12gettleman.html,298538,106,text/html
https://www.nytimes.com/times-journeys/expert/mark-schleifstein/,31887,46,text/html
https://www.nytimes.com/times-journeys/expert/joan-nathan/,33137,46,text/html
https://www.nytimes.com/2018/10/08/travel/a-new-taste-of-marrakesh.html,514204,124,text/html
https://www.nytimes.com/times-journeys/expert/william-schmidt/,33182,48,text/html
https://www.nytimes.com/times-journeys/expert/john-darnton/,31224,42,text/html
https://www.nytimes.com/video/opinion/100000006819236/trump-asylum-remain-mexico-policy.html,1048576,167,text/html
https://www.nytimes.com/times-journeys/expert/fred-plotkin/,26838,51,text/html
https://www.nytimes.com/1992/12/06/travel/a-cache-of-roman-mosaics.html,283578,104,text/html
https://www.nytimes.com/issue/todayspaper/2018/05/06/todays-new-york-times,1048576,156,text/html
https://www.nytimes.com/times-journeys/?p=8605,164560,72,text/html
https://www.nytimes.com/2020/01/31/us/politics/trump-travel-ban.html,402538,111,text/html
https://www.nytimes.com/by/james-estrin,503827,120,text/html
https://www.nytimes.com/issue/todayspaper/2020/01/19/todays-new-york-times,1048576,156,text/html
https://www.nytimes.com/2018/08/17/world/africa/morocco-maryam-montague.html,425323,109,text/html
https://www.nytimes.com/times-journeys/expert/tejal-rao/,23527,42,text/html
https://www.nytimes.com/2020/02/17/crosswords/daily-puzzle-2020-02-18.html,383744,111,text/html
https://www.nytimes.com/times-journeys/expert/seth-rudetsky/,24792,47,text/html
https://www.nytimes.com/slideshow/2020/02/04/realestate/looking-around-balboa-island.html,332760,12,text/html
https://www.nytimes.com/times-journeys/expert/blaine-harden/,31489,42,text/html
https://www.nytimes.com/2020/02/20/crosswords/daily-puzzle-2020-02-21.html,398421,111,text/html
https://www.nytimes.com/2017/05/07/world/africa/morocco-sulaliyyate-lands-women-inheritance.html,351935,108,text/html
https://www.nytimes.com/issue/todayspaper/2018/05/20/todays-new-york-times,1048576,158,text/html
https://www.nytimes.com/times-journeys/expert/richard-cohen/,24912,47,text/html
https://www.nytimes.com/2020/02/19/crosswords/daily-puzzle-2020-02-20.html,379691,111,text/html
https://www.nytimes.com/times-journeys/expert/richard-rubin/,31336,42,text/html
https://www.nytimes.com/times-journeys/expert/dr-robert-twilley/,24303,46,text/html
https://www.nytimes.com/spotlight/solver-stories,373760,121,text/html
https://www.nytimes.com/times-journeys/travel/culture-history-and-progress-in-morocco/terms/,72636,47,text/html
https://www.nytimes.com/2017/01/27/us/politics/trump-syrian-refugees.html,569121,109,text/html
https://www.nytimes.com/2018/03/24/style/jewelry-yves-saint-laurent-marrakesh-morocco.html,269182,109,text/html
https://www.nytimes.com/issue/todayspaper/2019/07/14/todays-new-york-times,1048576,158,text/html
https://www.nytimes.com/times-journeys/expert/bonnie-jenkins/,26209,47,text/html
https://www.nytimes.com/2018/09/14/crosswords/how-to-make-a-crossword-puzzle-the-series.html,326032,106,text/html
https://www.nytimes.com/times-journeys/expert/teresa-fisher/,31063,43,text/html
https://www.nytimes.com/interactive/2017/03/02/travel/what-to-do-36-hours-in-fez-morocco.html,144761,62,text/html
https://www.nytimes.com/times-journeys/expert/mitch-yockelson/,32735,48,text/html
https://www.nytimes.com/2020/02/18/crosswords/daily-puzzle-2020-02-19.html,419679,115,text/html
https://www.nytimes.com/times-journeys/expert/adam-liptak/,23676,42,text/html
https://www.nytimes.com/2020/02/13/crosswords/daily-puzzle-2020-02-14.html,364235,110,text/html
https://www.nytimes.com/issue/todayspaper/2018/08/12/todays-new-york-times,1048576,156,text/html
https://www.nytimes.com/2014/12/28/travel/what-to-do-in-36-hours-in-casablanca.html,601698,110,text/html
https://www.nytimes.com/times-journeys/expert/arthur-schwartz/,32444,46,text/html
https://www.nytimes.com/2019/12/11/crosswords/faq-wordplay-crosswords.html,413373,111,text/html
https://www.nytimes.com/times-journeys/expert/jim-dwyer/,25138,48,text/html
https://www.nytimes.com/2014/01/24/world/africa/on-moroccan-hill-villagers-make-stand-against-a-mine.html,306514,105,text/html
https://www.nytimes.com/times-journeys/expert/erik-eckholm/,31246,42,text/html
https://www.nytimes.com/2020/02/10/crosswords/heck-odeon-crossword-puzzles.html,308560,107,text/html
https://www.nytimes.com/times-journeys/expert/john-burns/,37290,57,text/html
https://www.nytimes.com/2020/02/14/crosswords/daily-puzzle-2020-02-15.html,338331,118,text/html
https://www.nytimes.com/issue/todayspaper/2019/02/03/todays-new-york-times,1048576,157,text/html
https://www.nytimes.com/times-journeys/expert/jeffrey-gettleman/,26383,53,text/html
